"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-28","5.59",,"0.12",,"0.0","0.0","77","85","71",,"   40","   40","14.1","18.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-29","12.30",,"0.35",,"0.0","0.0","74","81","71",,"  150","  150","23.0","31.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-30","11.18",,"0.09",,"0.0","0.0","78","88","71",,"  180","  310","21.0","25.9","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-31","8.05",,"0.00",,"0.0","0.0","78","90","72",,"   80","  270","17.0","21.9",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-01","5.82",,"0.73",,"0.0","0.0","76","86","69",,"  190","  190","29.1","40.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-02","4.47",,"0.00",,"0.0","0.0","80","92","69",,"  320","  310","13.0","23.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-03","7.83",,"0.00",,"0.0","0.0","80","87","64",,"  320","  320","17.0","27.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-04","6.26",,"0.00",,"0.0","0.0","74","84","60",,"  330","  320","15.0","28.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-05","3.36",,"0.00",,"0.0","0.0","74","85","62",,"   10","  340","10.1","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-06","4.70",,"0.00",,"0.0","0.0","76","90","60",,"  310","   80","12.1","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-07","3.58",,"0.00",,"0.0","0.0","80","91","67",,"   80","   70","12.1","15.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-08","2.46",,"0.00",,"0.0","0.0","81","93","67",,"  110","  120","8.9","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-09","3.80",,"0.00",,"0.0","0.0","82","94","69",,"  330","  330","18.1","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-10","6.26",,"1.51",,"0.0","0.0","77","88","68",,"   10","  290","23.0","30.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-11","6.04",,"0.00",,"0.0","0.0","79","92","69",,"  110","  110","18.1","23.0",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-12","8.50",,"0.00",,"0.0","0.0","80","91","71",,"  180","  190","18.1","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-13","5.82",,"0.00",,"0.0","0.0","78","85","72",,"  200","  190","14.1","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-14","3.36",,"0.00",,"0.0","0.0","79","93","70",,"  360","  290","13.0","18.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-15","2.68",,"0.00",,"0.0","0.0","83","94","72",,"  270","  280","15.0","19.0",,,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-16","2.91",,"0.00",,"0.0","0.0","83","96","70",,"   70","   70","16.1","19.0",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-17","2.91",,"0.35",,"0.0","0.0","83","96","73",,"  330","  330","30.0","42.9",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-18","4.47",,"0.22",,"0.0","0.0","80","93","71",,"   90","  120","16.1","23.9",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-19","4.92",,"0.00",,"0.0","0.0","82","92","73",,"  280","  280","10.1","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-20","6.04",,"0.00",,"0.0","0.0","82","87","74",,"  250","  250","14.1","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-21","6.49",,"0.19",,"0.0","0.0","78","86","71",,"  230","  230","10.1","18.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-22","8.50",,"0.04",,"0.0","0.0","76","85","68",,"  270","  240","15.0","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-23","7.83",,"0.00",,"0.0","0.0","76","85","68",,"  210","  210","15.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-24","5.14",,"0.09",,"0.0","0.0","82","92","73",,"  270","  280","8.9","21.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-25","6.04",,"0.00",,"0.0","0.0","82","93","73",,"  220","  220","15.0","23.9",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-26","7.83",,"0.12",,"0.0","0.0","83","94","70",,"  360","  360","23.9","33.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-27","8.50",,"0.36",,"0.0","0.0","79","93","71",,"  260","  260","25.9","40.9","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-28","4.03",,"0.21",,"0.0","0.0","79","84","72",,"  270","  250","17.0","27.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-29","3.80",,"0.00",,"0.0","0.0","78","91","70",,"  110","  310","6.9","15.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-06-30","4.47",,"0.00",,"0.0","0.0","84","94","72",,"  140",,"8.9",,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-01","4.92",,"0.00",,"0.0","0.0","85","94","75",,"  140","  130","16.1","21.0",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-02","5.37",,"0.06",,"0.0","0.0","82","93","75",,"  180","  180","21.0","25.1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-03","4.03",,"0.00",,"0.0","0.0","83","95","76",,"   30","   30","15.0","19.9",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-04","5.37",,"0.00",,"0.0","0.0","86","99","75",,"   50","   50","17.0","19.9",,,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-05","4.70",,"0.02",,"0.0","0.0","88","98","77",,"   10","   20","13.0","16.1","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-06","5.37",,"0.42",,"0.0","0.0","81","91","73",,"   50","   50","25.9","32.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-07","8.28",,"0.00",,"0.0","0.0","77","87","72",,"   40","   50","15.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-08","4.70",,"0.00",,"0.0","0.0","80","88","72",,"  190","  170","13.0","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-09","1.57",,"0.00",,"0.0","0.0","81","92","72",,"  200","  190","8.1","12.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-10","1.79",,"0.19",,"0.0","0.0","81","91","73",,"   20","   50","13.0","17.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-11","4.70",,"0.00",,"0.0","0.0","82","96","73",,"   30","   20","19.9","25.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-12","6.71",,"0.00",,"0.0","0.0","84","94","74",,"   60","   10","13.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-13","3.36",,"0.00",,"0.0","0.0","82","94","70",,"   20","   10","13.0","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-14","3.80",,"0.00",,"0.0","0.0","83","96","71",,"  170","  170","13.0","15.0","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-15","4.70",,"0.94",,"0.0","0.0","79","83","73",,"  350","   10","16.1","21.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-16","4.47",,"0.48",,"0.0","0.0","79","93","73",,"   50","   60","17.0","19.9","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-17","4.92",,"0.01",,"0.0","0.0","83","94","76",,"  360","  300","15.0","21.0",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-18","6.04",,"0.00",,"0.0","0.0","83","92","74",,"   20","   20","14.1","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-19","4.92",,"0.00",,"0.0","0.0","81","94","69",,"  180","  180","13.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-20","10.96",,"0.00",,"0.0","0.0","84","94","75",,"  200","  190","17.0","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-21","9.84",,"0.00",,"0.0","0.0","82","91","68",,"  100","  100","28.0","35.1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-22","8.05",,"0.01",,"0.0","0.0","77","81","71",,"  320","  320","18.1","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-23","9.17",,"0.00",,"0.0","0.0","77","87","69",,"   20","   20","19.9","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-24","4.47",,"0.00",,"0.0","0.0","77","87","66",,"   20","   10","16.1","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-25","4.25",,"0.00",,"0.0","0.0","80","92","69",,"   20","  360","14.1","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-26","3.36",,"0.00",,"0.0","0.0","80","93","67",,"  270","  260","12.1","15.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-27","5.59",,"0.00",,"0.0","0.0","80","92","68",,"  340","  330","16.1","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-28","5.37",,"0.00",,"0.0","0.0","78","89","66",,"  360","   10","15.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-29","4.92",,"0.00",,"0.0","0.0","78","92","64",,"   30","   50","13.0","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-30","4.03",,"0.00",,"0.0","0.0","81","94","70",,"  320","  310","21.0","28.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-07-31","3.80",,"0.00",,"0.0","0.0","79","88","73",,"  310","  300","10.1","14.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-01","5.14",,"0.60",,"0.0","0.0","76","85","69",,"  150","  150","18.1","21.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-02","4.03",,"0.00",,"0.0","0.0","77","88","70",,"   80","   90","12.1","15.0",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-03","3.13",,"0.00",,"0.0","0.0","80","92","68",,"   60","   90","12.1","15.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-04","4.03",,"0.00",,"0.0","0.0","81","95","66",,"  100","  120","13.0","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-05","3.80",,"0.69",,"0.0","0.0","82","92","73",,"  120","  110","21.0","23.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-06","4.03",,"0.00",,"0.0","0.0","83","96","73",,"  240","  280","13.0","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-07","6.04",,"0.00",,"0.0","0.0","84","95","72",,"  190","  180","19.9","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-08","5.14",,"0.32",,"0.0","0.0","82","90","71",,"  300","  290","28.0","38.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-09","4.25",,"0.46",,"0.0","0.0","80","88","71",,"  300","  210","14.1","17.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-10","4.70",,"0.08",,"0.0","0.0","75","84","70",,"  310","  290","14.1","21.9","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-11","2.68",,"0.00",,"0.0","0.0","78","93","66",,"  360","  280","10.1","12.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-12","4.47",,"0.00",,"0.0","0.0","81","91","70",,"   40","   30","15.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-13","2.46",,"0.00",,"0.0","0.0","79","91","66",,"  330","  350","10.1","14.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-14","2.24",,"0.00",,"0.0","0.0","78","92","65",,"   70","  360","8.1","11.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-15","4.92",,"0.00",,"0.0","0.0","82","95","73",,"  180","  190","15.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-16","8.50",,"0.06",,"0.0","0.0","80","87","74",,"  190","  220","16.1","19.9","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-17","6.71",,"1.11",,"0.0","0.0","80","89","73",,"  180","  180","17.0","23.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-18","3.80",,"0.88",,"0.0","0.0","78","88","72",,"  290","  300","21.0","32.0","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-19","3.13",,"0.00",,"0.0","0.0","78","89","72",,"  190","  190","12.1","16.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-20","9.40",,"0.38",,"0.0","0.0","79","86","74",,"  200","  200","21.9","30.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-21","7.38",,"0.00",,"0.0","0.0","78","82","72",,"  270","  280","16.1","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-22","7.83",,"0.00",,"0.0","0.0","76","85","66",,"  330","  320","18.1","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-23","4.92",,"0.00",,"0.0","0.0","72","83","61",,"   40","   20","14.1","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-24","6.71",,"0.00",,"0.0","0.0","72","86","60",,"  170","  160","17.0","21.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-25","7.83",,"0.00",,"0.0","0.0","79","91","71",,"  180","  170","16.1","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-26","5.82",,"0.00",,"0.0","0.0","82","93","74",,"   20","  200","14.1","17.0",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-27","6.26",,"0.00",,"0.0","0.0","82","94","72",,"  160","  160","16.1","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-28","6.49",,"0.00",,"0.0","0.0","83","95","72",,"  190","  180","13.0","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-29","5.82",,"0.23",,"0.0","0.0","84","94","74",,"  280","  270","17.0","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-30","4.70",,"0.00",,"0.0","0.0","81","92","72",,"  180","  170","21.0","27.1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-08-31","6.71",,"0.09",,"0.0","0.0","79","91","73",,"  180","  170","15.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-01","5.37",,"0.02",,"0.0","0.0","79","90","72",,"  100","  110","18.1","23.0",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-02","6.04",,"0.00",,"0.0","0.0","81","95","72",,"  140","  140","16.1","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-03","6.26",,"0.00",,"0.0","0.0","83","94","73",,"  160","  150","17.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-04","5.82",,"0.00",,"0.0","0.0","83","95","72",,"  130","  130","15.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-05","4.70",,"0.00",,"0.0","0.0","81","87","75",,"  160","  160","14.1","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-06","3.80",,"0.38",,"0.0","0.0","80","91","72",,"  190","  190","33.1","40.9","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-07","3.80",,"0.23",,"0.0","0.0","79","93","70",,"  290","  210","15.0","19.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-08","5.14",,"0.05",,"0.0","0.0","81","92","73",,"  180","  180","18.1","25.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-09","5.37",,"0.99",,"0.0","0.0","76","81","66",,"  320","  290","17.0","23.0","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-10","6.49",,"0.00",,"0.0","0.0","66","69","63",,"  350","  320","13.0","15.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-11","6.49",,"0.00",,"0.0","0.0","67","72","61",,"   40","   50","13.0","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-12","4.92",,"0.00",,"0.0","0.0","73","87","64",,"   10","  350","13.0","15.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-13","3.36",,"0.00",,"0.0","0.0","79","93","69",,"   10","   10","10.1","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-14","7.16",,"0.00",,"0.0","0.0","83","94","73",,"   20","   30","16.1","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-15","8.72",,"0.00",,"0.0","0.0","83","94","73",,"   40","   40","18.1","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-16","8.95",,"0.00",,"0.0","0.0","79","86","73",,"   40","   50","16.1","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-17","4.03",,"0.00",,"0.0","0.0","78","88","73",,"  360","  300","10.1","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-18","2.01",,"0.00",,"0.0","0.0","80","95","69",,"   10","  330","10.1","12.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-19","2.01",,"0.00",,"0.0","0.0","81","96","69",,"  350","  320","8.1","12.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-20","5.14",,"0.00",,"0.0","0.0","84","97","71",,"  190","  190","14.1","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-21","7.83",,"0.19",,"0.0","0.0","81","91","73",,"  170","  160","19.9","23.9","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-22","6.26",,"0.78",,"0.0","0.0","75","83","68",,"  360","  350","19.9","23.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-23","2.91",,"1.87",,"0.0","0.0","71","75","69",,"  120","  100","12.1","14.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-24","7.38",,"0.86",,"0.0","0.0","73","76","70",,"  170","  170","15.0","19.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-25","8.05",,"0.09",,"0.0","0.0","76","84","72",,"  190","  190","21.0","27.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-26","4.25",,"0.53",,"0.0","0.0","73","76","66",,"  340","  310","13.0","19.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-27","6.04",,"0.91",,"0.0","0.0","65","68","57",,"  310","  320","16.1","19.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-28","1.79",,"0.00",,"0.0","0.0","64","78","55",,"   60","   60","8.1","10.1","    1","    1",,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-29","4.92",,"0.00",,"0.0","0.0","68","81","58",,"   50","   50","14.1","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-09-30","2.46",,"0.00",,"0.0","0.0","71","88","59",,"   70","  100","8.9","13.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-01","6.71",,"0.00",,"0.0","0.0","74","83","67",,"  180","  180","19.9","27.1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-02","3.58",,"0.39",,"0.0","0.0","75","83","69",,"  300","  300","16.1","21.9","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-03","4.47",,"0.00",,"0.0","0.0","75","89","66",,"  200","  190","14.1","18.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-04","4.25",,"0.00",,"0.0","0.0","78","91","68",,"  210","  210","13.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-05","4.70",,"0.00",,"0.0","0.0","79","92","69",,"  210","  190","8.9","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-06","2.91",,"0.00",,"0.0","0.0","79","90","69",,"  270","  200","10.1","13.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-07","2.68",,"0.14",,"0.0","0.0","76","89","68",,"  260","  230","15.0","19.9","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-08","5.82",,"0.07",,"0.0","0.0","76","88","67",,"   80","  100","17.0","29.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-09","8.28",,"0.00",,"0.0","0.0","76","85","70",,"  170","  130","23.0","28.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-10","6.26",,"0.36",,"0.0","0.0",,"85","72",,"  180","  170","16.1","21.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-11","10.51",,"0.00",,"0.0","0.0",,"74","51",,"  330","  310","19.9","25.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-12","5.14",,"0.00",,"0.0","0.0","56","67","46",,"  310","  340","12.1","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-13","6.93",,"0.00",,"0.0","0.0","54","61","50",,"   10","   90","10.1","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-14","6.26",,"0.23",,"0.0","0.0","59","69","53",,"  160","  170","15.0","19.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-15","6.93",,"1.03",,"0.0","0.0","65","69","49",,"   10","   60","17.0","23.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-16","4.92",,"0.05",,"0.0","0.0","51","55","47",,"  330","  330","14.1","17.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-17","4.70",,"0.00",,"0.0","0.0","55","70","45",,"   10","  310","13.0","21.9","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-18","7.61",,"0.00",,"0.0","0.0","55","65","46",,"   60","   60","14.1","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-19","4.47",,"0.03",,"0.0","0.0","56","76","40",,"  190","  200","13.0","18.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-20","8.95",,"0.16",,"0.0","0.0","60","68","42",,"  360","   20","30.0","36.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-10-21","4.70",,"0.00",,"0.0","0.0","48","58","35",,"   10","   30","19.9","25.9",,,,,,,,,
